pmid,source_format,outcome_role,study_design,study_design_llm,study_design_meta,design_disagreement,sample_size,followup,funding,missing_data_handled,strobe_cited,is_interventional_ft,intervention,intervention_intent,trial_registered,registration_id,primary_exposure,exposure_measure,exposure_estimate,exposure_ci,exposure_significant,survival_method,time_varying_covariates,multiplicity_addressed,n_clad_events,n_covariates_in_model,events_per_variable,adjustment_set,n_adjusted,protocol,model,extracted,score_indication_mix,adj_indication_mix,score_procedure,adj_procedure,score_era,adj_era,score_center_structure,adj_center_structure,score_sample_followup,adj_sample_followup,score_donor_type,adj_donor_type,score_evlp,adj_evlp,score_race_ethnicity,adj_race_ethnicity,score_cmv_dr,adj_cmv_dr,score_hla_mismatch,adj_hla_mismatch,score_pre_tx_dsa,adj_pre_tx_dsa,score_de_novo_dsa,adj_de_novo_dsa,score_induction,adj_induction,score_maintenance_is,adj_maintenance_is,score_acr,adj_acr,score_amr,adj_amr,score_pgd,adj_pgd,score_cmv_events,adj_cmv_events,score_resp_viral,adj_resp_viral,score_colonization,adj_colonization,score_gerd,adj_gerd,score_azithromycin,adj_azithromycin,score_telomere,adj_telomere,score_pre_tx_is,adj_pre_tx_is,score_antifibrotic,adj_antifibrotic,score_cni_ipv,adj_cni_ipv,score_cyp3a5,adj_cyp3a5,score_nonhla_ab,adj_nonhla_ab,score_eplet_mm,adj_eplet_mm,score_clad_definition,adj_clad_definition,score_phenotyping,adj_phenotyping,score_nrad_exclusion,adj_nrad_exclusion,score_clad_staging,adj_clad_staging,score_baseline_fev1,adj_baseline_fev1,score_competing_risk,adj_competing_risk,score_followup_censoring,adj_followup_censoring,min_set_met,n_minset,year,era,journal,publisher,country,group_key,is_multicenter_or_registry,design_meta,tier,design_adjudicated,species,clinical,class_intervention,class_intent,evaluates_intervention,study_design_ab,sample_n_ab,study_type,is_interventional,intent_adjudicated,n_adjusted_grounded,model_type,clad_method,n_covariates_clad,clad_covariates,cite_count,rcr,nih_pctl,cites_per_year
15864347,pdf,primary,prospective_cohort,prospective_cohort,,False,169.0,19.3 ± 2.9 months (H); 20.2 ± 3.6 months (FBOS); 27.7 ± 4.4 months (BOS); 28.1 ± 9.3 months (TBOS),public_nonprofit,unclear,False,True,anti-CXCR2 antibody,treat_clad,unclear,,CXCR2/CXCR2 ligand biology,other,,,,none,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,not,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,partial,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,full,False,partial,False,not,False,not,False,not,False,na,False,na,False,False,2,2005,pre,The Journal of clinical investigation,American Society for Clinical Investigation,United States,strieter rm|united states,False,,OA,False,mixed,False,Antibody / biologic,treatment_established_clad,True,other,,mechanistic_translational,True,False,0,none,none,,,99.0,2.2728497048430083,77.1,4.71
15866662,pdf,primary,retrospective_cohort,retrospective_cohort,,False,73.0,,none_stated,unclear,False,False,,na,unclear,,,,,,,km_logrank,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,False,2,2005,pre,Transplantation proceedings,Elsevier BV,Spain,salvatierra a|spain,False,,Elsevier,False,human,True,,na,False,retrospective_cohort,73.0,clinical_cohort,False,False,0,none,none,,,17.0,0.5570944797718784,31.9,0.81
15866665,pdf,secondary,prospective_cohort,prospective_cohort,,False,16.0,,unclear,unclear,False,True,Basiliximab,prevent_clad,unclear,,Basiliximab,,,,,km_logrank,unclear,unclear,0.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,full,False,partial,False,not,False,not,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,not,False,not,False,False,2,2005,pre,Transplantation proceedings,Elsevier BV,Spain,borro jm|spain,False,,Elsevier,False,human,True,Induction agent,prevention,True,other,16.0,clinical_cohort,True,False,0,none,none,,,10.0,0.3255131206473846,19.9,0.48
15867792,pdf,primary,prospective_cohort,prospective_cohort,,False,120.0,"median follow-up times were 14 months (range, 6-46 months) for the patients free of BOS and 24 months (range, 6-125 months) for those with a diagnosis of BOS-(0p-3)",public_nonprofit,unclear,False,False,,na,unclear,,Elevated BALF bile acids,other,,,True,km_logrank,no,no,36.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,partial,False,partial,False,partial,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,full,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,full,False,not,False,not,False,partial,False,False,0,2005,pre,The Journal of thoracic and cardiovascular surgery,Elsevier BV,Canada,keshavjee s|canada,False,,OA,False,human,True,,na,False,other,120.0,clinical_cohort,False,False,0,univariable_only,km_logrank,,,252.0,7.372221248637223,95.8,12.0
15880421,pdf,exclude,other,other,,False,10.0,,public_nonprofit,unclear,False,False,,na,unclear,,gastroesophageal reflux disease,,,,,none,unclear,na,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,full,False,full,False,full,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,partial,False,na,False,na,False,False,3,2005,pre,Pediatric pulmonology,Wiley,United Kingdom,elliott mj|united kingdom,False,,Wiley,False,human,True,,na,False,prospective_cohort,10.0,clinical_cohort,False,False,0,none,none,,,47.0,1.6432657973684708,67.3,2.24
15888067,pdf,secondary,prospective_cohort,prospective_cohort,,False,72.0,,public_nonprofit,unclear,False,False,,na,unclear,,"BAL MMP-8, MMP-9 and TIMP-1 levels",other,,,True,other,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,partial,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,na,False,not,False,na,False,full,False,partial,False,not,False,partial,False,partial,False,na,False,na,False,False,1,2005,pre,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,Austria,aharinejad s|austria,False,,Elsevier,False,human,True,,na,False,cross_sectional,72.0,mechanistic_translational,False,False,0,none,none,,,47.0,1.2404949112101042,57.8,2.24
15888100,pdf,primary,retrospective_cohort,retrospective_cohort,,False,16.0,2–3 years,public_nonprofit,unclear,False,False,,na,unclear,,Quantitative ventilation scintigraphy square-element differences (Dsquare-VI),other,sensitivity 92%; specificity 89%,,True,other,unclear,unclear,6.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,partial,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,full,False,partial,False,partial,False,partial,False,partial,False,na,False,na,False,False,1,2005,pre,Clinical physiology and functional imaging,Wiley,Sweden,bake b|sweden,False,,Wiley,False,human,True,,na,False,prospective_cohort,16.0,methods_or_review,False,False,0,none,none,,,5.0,0.1617343588424753,10.8,0.24
15894603,pdf,primary,retrospective_cohort,retrospective_cohort,,False,197.0,"Median follow-up time was 5.4 years (95% confidence interval [CI], 4.6–6.9).",public_nonprofit,unclear,False,False,,na,unclear,,BOS 0-p,other,81%,,,km_logrank,no,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,partial,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,partial,False,full,False,partial,False,False,0,2005,pre,American journal of respiratory and critical care medicine,Oxford University Press (OUP),United States,martinez fj|united states,False,,OA,False,human,True,,na,False,retrospective_cohort,197.0,clinical_cohort,False,False,0,univariable_only,km_logrank,,,50.0,1.5072623707652952,64.5,2.38
15896749,pdf,descriptor,cross_sectional,cross_sectional,,False,30.0,,mixed,unclear,False,False,,na,unclear,,,,,,,none,unclear,na,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,full,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,partial,False,partial,False,not,False,not,False,partial,False,na,False,na,False,False,0,2005,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,,corris p|,False,,Elsevier,False,human,True,,na,False,cross_sectional,30.0,clinical_cohort,False,False,0,none,none,,,18.0,0.5103533446923619,29.6,0.86
15896756,pdf,secondary,prospective_cohort,prospective_cohort,,False,146.0,5 years,unclear,unclear,False,False,Ganciclovir prophylaxis,prevent_clad,unclear,,ganciclovir prophylaxis regimen,other,,,False,cox_ph,unclear,unclear,,2.0,,cmv_dr;hla_mismatch,2,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,full,True,full,True,not,False,not,False,full,False,full,False,full,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,partial,False,na,False,not,False,not,False,full,False,partial,False,not,False,partial,False,partial,False,not,False,partial,False,False,4,2005,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,United Kingdom,wallwork j|united kingdom,False,,Elsevier,False,human,True,CMV prophylaxis / antiviral,prevention,True,retrospective_cohort,146.0,clinical_cohort,True,False,4,multivariable,cox_ph,2.0,transplantation type;HLA typing;cytomegalovirus mismatch status,11.0,0.3762742444895686,22.6,0.52
15914093,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,55.0,27.3 months (range 1–72 months),none_stated,unclear,False,False,,na,unclear,,,,,,,km_logrank,unclear,na,15.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,full,False,partial,False,not,False,not,False,full,False,not,False,full,False,not,False,not,False,na,False,na,False,na,False,partial,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,partial,False,not,False,not,False,False,3,2005,pre,Journal of cystic fibrosis : official journal of the European Cystic Fibrosis Society,Elsevier BV,Italy,midulla f|italy,False,,OA,False,human,True,,na,False,retrospective_cohort,55.0,clinical_cohort,False,False,0,univariable_only,other,,,41.0,1.3198271806807274,60.0,1.95
15935888,pdf,exclude,other,other,,False,45.0,posttransplant follow-up was 3.4 ± 2 years (median 3.6 years),public_nonprofit,unclear,False,False,,na,unclear,,ELISA-detected anti-HLA antibodies,other,,,,none,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,not,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,partial,False,full,False,not,False,partial,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,partial,False,na,False,not,False,na,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,False,2,2005,pre,Human immunology,Elsevier BV,United States,zeevi a|united states,True,,Elsevier,False,human,True,,na,False,other,45.0,clinical_cohort,False,False,0,none,none,,,37.0,1.1280129417939169,54.5,1.76
15942587,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,983.0,,none_stated,unclear,False,False,,na,unclear,,primary graft dysfunction,other,mean time to development of BOS 4.5 years without PGD vs 3.3 years with PGD,"95% CI, 3.8-5.2 vs 2.2-4.4",True,km_logrank,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,not,False,not,False,False,1,2005,pre,The Journal of thoracic and cardiovascular surgery,Elsevier BV,United States,patterson ga|united states,False,,OA,False,human,True,,na,False,retrospective_cohort,983.0,clinical_cohort,False,False,0,univariable_only,km_logrank,,,82.0,2.5942529577738176,80.5,3.9
15943620,pdf,exclude,other,other,,False,19.0,,public_nonprofit,unclear,False,True,Pre-transplant immunization with donor-derived MHC class I allopeptides,prevent_clad,no,,Pre-transplant immunization with donor-derived MHC class I allopeptides,other,Mean graft survival 56 days versus 248 and 188 days,,True,km_logrank,no,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,full,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,partial,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,partial,False,na,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,False,3,2005,pre,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,United States,allan js|united states,True,,OA,False,animal,False,Other,na,True,other,,mechanistic_translational,True,False,0,univariable_only,km_logrank,,,16.0,0.3943499893347599,23.6,0.76
15963771,pdf,primary,prospective_cohort,prospective_cohort,,False,57.0,median period of 39.8 months,none_stated,unclear,False,False,,na,unclear,,Ventilation-distribution indices measured by single-breath and multiple-breath washouts,other,,,True,none,unclear,unclear,18.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,partial,False,partial,False,not,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,partial,False,na,False,na,False,False,1,2005,pre,Respiratory physiology & neurobiology,Elsevier BV,Belgium,estenne m|belgium,False,,Elsevier,False,human,True,,na,False,prospective_cohort,57.0,clinical_cohort,False,False,0,none,none,,,20.0,0.6576769328583079,36.7,0.95
15964392,pdf,secondary,other,other,,False,16.0,mean 5.4 years after transplant in BOS patients and 3.4 years posttransplant in stable patients,public_nonprofit,unclear,False,False,,na,unclear,,Frequency of IL-10- and IL-5-secreting CD4+ T cells,other,,,True,none,unclear,unclear,9.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,full,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,na,False,na,False,False,2,2005,pre,Transplantation proceedings,Elsevier BV,Italy,meloni f|italy,True,,Elsevier,False,human,True,,na,False,cross_sectional,22.0,mechanistic_translational,False,False,0,univariable_only,other,,,8.0,0.2039224485618775,13.1,0.38
